"Name","Cuisines","Cost","Timings","Collections","url","UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","34691479","The name of the place exactly defines it. There is nothing in that can be said to be rightly flavoured. Went for the buffet after Zomato ratings and it made me miss my home cooked food. The ambience is too basic, nothing wow. And food is beyond basic flavors. The paneer items were pathetic and breads were way too crispy and were served even without asking us . Variety of items is less as compared to the amount they charge. A special No for vegetarians.
And desserts too were pathetic. Gulab jamun was hard from inside. Moong dal halwa had more oil than anything else.
And the mocktail they served had too much taste of syrup. It tasted like a medicine.
A bad experience. ",2,"2019-04-25 21:12:41",88,187,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","270283","Awesome presentation the Beyond Flavours people do, the food not just looks great but also tastes yumm. Veg options are little less. Service is also very slow. Would recommend this place. ",4,"2019-04-24 13:12:12",22,18,3
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","29180789","Awesome ambiance and courteous staffs.
We ordered a Murgh Reshmi Kebab, the best I have ever had. Juicy chicken tikka with coated fried egg white foam. It was a very engimatic combo and was too tasty. This was side dished with a flower shaped pampad.
Then we ordered Mediterranean grilled chicken spaghetti. This was served with two awesome garlic bread with a slice of grilled chicken, again with a wonderful taste.
Overall a wonderful experience.",5,"2019-04-23 23:12:17",30,112,2
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","86404658","Though food was ok but the service is very bad... Not worth spending on this restaurant.. especially for buffet as we have to wait for the people to refil the dishes.. most of the time is lost in waiting..less number of items included n even for desserts people have to wait",2,"2019-04-23 22:51:15",1,0,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","107587276","Went here for a lunch buffet. The place is spacious and service is good. Coming to food, the variety was decent, taste was average, nothing very noteworthy but it did have value for money which I liked. ",3,"2019-04-23 20:43:29",11,2,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","16515184","Decent ambience, good spread, well designed menu and decent food. Excellent service. They have a live music, however the singer was average and cacophonous. ",4,"2019-04-23 18:53:51",29,11,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","2036154","Gachibowli, Madhapur, Hitech city, Kondapur, Kothaguda locations give a competitive market for restaurants with majority IT crowd around and prime focus around quality, quantity & VFM pricing. Such a situation yet Beyond Flavours sailed the wave with its affordable pricing and decent taste. Especially on their Lunch buffets priced at 500INR serving close to 50/60 items on the spread and you can expect a decent crowd waiting even on the weekdays. While I head a lot of mixed reviews around it, I only say to compare the pricing with the decent food on the buffet. (An ala carte dish from a decent dining eatery around Gachibowli costs you a min of 200₹ )
Ambience best experienced in the evenings with the incandescent lamps & minimalistic interior décor accommodating 120pax including PDR’s. Except for 20% of the menu which falls at 340₹, rest all are below 300₹ making it a price for two at 1000INR. Flash your corporate Id Cards and get a Flat 15% off on Dinning until 31st August.
From the food served on the house, I find the fish and chips, makhmali paneer tikka, chilli honey lotus stem, grilled veg lasagna, sabji nizami handi, basket biryani, good. Except for #OrangeLover rest, all mocktails were run-of-the-mill as their pro bartender is on leave. From desserts sizzling brownie (eggless) was good, gazar ka halwa and gulab jamun were okayish.
Overall I find this place okay in all aspects and can be recommended for corporate team lunches.
Location – Opp Biodiversity Park, Gachibowli.
Note -
My feedback is purely from my palate profile and may vary to others🙂
Don’t condemn the taste from pictures. Kindly read reviews from multiple social media sources before you choose 🙏🏻
#BeyondFlavours # #dessert #newplacealert #gachibowli #Hyderabad #shotondslr #foodphotography #food #foodie #LoveFoodHateWastage #EatResponsible #Foodenthusiast #foodblogger #hyderabadfoodblogger #annadathasukhibhava
Hosted by Lokender Jain
#ClickEatXploreYo #liveCEXYclickeatxploreyo.wordpress.com",4,"2019-04-22 23:21:36",275,1955,32
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","31920790","One of the best food experiences i have had in recent times specially in main course. My recommendation from what I tried is:
Makhamali paneer - slices of paneer sandwiched with masala, skewered and finished in tandoor
Tandoori melt mushrooms - delicious stuffed mushrooms
Kodi drumsticks - drumsticks in local masalas
Fish and chips - well drained, panko crumbed fish fillets, fried to a golden goodness. This was a clear favorite on our table.
Sabji nizami handi - this was one of the rare occasions when I truly enjoyed this popular dish
Bharwan pistewala murg - rich, nutty gravy with a generous amount of sliced toasted nuts thrown in for good measure. This was great with the bread basket.
Although I haven't tried the lunch buffet, I hear it is very popular with the corporate crowd and often has a waiting. I hope to try it soon. ",4,"2019-04-22 22:46:11",160,1375,10
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","38164763","Tried Chinese as well as Indian over here. The soup of this place is one of the best I have had in Hyderabad. Loved the Indian gravies as well. The noodles were a bit dry but still tasty. The behavior of the restaurant ppl are also really pleasing. Over all had a great experience. ",5,"2019-04-22 20:17:59",5,2,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","31612514","The ambience was great! And the food was beyond worst. They just have one flavour to all the dishes. Starters to desserts... Everything sucks. ",1,"2019-04-22 14:30:18",31,99,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","2027944","Sometimes you crave amazing looking places while the other times you just want a quaint place where you can Devour your food with a few mocktails. One such place is beyond flavours in Gachibowli. It’s a pretty looking restaurant which serves super delicious food and amazing mocktails. 
Let’s first talk about the mocktails: We tried out a number if mocktails and almost all of them were delicious.We had the guava on fire, blue lagoon, fruit punch, Pomegranate mojito, orange lover  and beyond delight.  Except the blue Lagoon on the mocktails are highly recommended. The blue Lagoon was a bit to Sour for my liking. 
The pomegranate Mojito and the guava on fire were extremely refreshing.Beyond delight and the fruit punch were slightly heavy but on point in terms of flavour. Highly recommended. 
Soups:Tamatar aur Tulsi ka shorba: This was one delicious combination loved  the variation  in the regular tomato soup. The hint of Tulsi in the suit was just perfect. 
Mushroom rich cream soup: This soup is flavourful however it could have been a little thicker inconsistency.
Chicken hot and sour soup: I loved The Tangye sweet and hint of spice in this group. They were generous with the veggies and chicken pieces in the soup. 
Appetizers: 
Paneer tikka: The marination was really tasty and so was the Paneer used. The dish looked extremely colourful however I would have preferred the regular check me instead of the mail and other dipping sauces. 
Salt-and-pepper mushrooms: I was in love with this dish highly recommended simple and delicate flavours. However the dish was slightly overpowered with salt. 
Cheese spinach roll: The presentation of this  dish Was lovely but did not match with the flavours of the dish I expected a Bit more from the station it was a bit bland.
Kung Pao chicken: This dish was overall Packed with flavour. The Kung pao sauce was delicious and the chicken was cooked very well. 
Murgh Reshmi kebab: This dish looked unique and I enjoyed the flavour is it was quoted in a cloud of egg which was super fluffy and it cut like butter. The chicken was well cooked and the marination was good however the balance of salt was a little off in this dish.
Telangana Kodi roast: Frankly I expected More out of this dish. This is basically marinated and fried. I didn’t like the balance of flavours in this. There was something off in this dish. 
Tawa fish fry: This was super delicious fish the marination was amazing and the fish was not very oily. I really enjoyed the flavours.
Overall a good place and I would rate it 4.25/5 
The ambience is lovely here. A special mention of all the lights which are really fancy and look pretty. The staff is courteous and the service is good. I'll definitely visit again. ",4,"2019-04-22 01:08:45",250,1444,9
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","35796269","The quantity of the food was not satisfying at all. The taste was ok ok. The taste was ok. So I would recommend this restaurant okayish. The wait time was for long time. ",3,"2019-04-21 19:19:47",12,3,0
"Beyond Flavours","Chinese, Continental, Kebab, European, South Indian, North Indian",800,"12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)","Food Hygiene Rated Restaurants in Hyderabad, Corporate Favorites, Great Buffets, Top-Rated, Gold Curated, Live Sports Screenings","https://www.zomato.com/hyderabad/beyond-flavours-gachibowli/reviews","42306499","Well ticked off another one from the list of must visit, after so much of buzz visited here to try their food,but first let me appreciate the interiors of this place, greenery and perfect lighting. Service was good and they offer both buffet and ala carte. We opted for ala carte.
So as it was a sunny day we started with some mocktails,we ordered blue lagoon, guava on fire, orange lover, fruit punch, beyond delight, pomogranate mojito of all these I loved the beyond delight and fruit punch, beyond delight is something like chocolate milkshake which tasted heaven.
So to start with food we ordered, Tom yum soup, tomatar &Tulasi shorba, creamy mushroom soup, the consistency of the soup can be a little better but taste was good.
Moving to the starters we ordered, Telangana Kodi roast, Tawa fish fry, Paneer Tikka, Murgh reshmi kebab,cheese spinach roll,kung pao chicken,salt and pepper Mushroom.
Loved every thing about these starters, special mention to the tawa fish fry which was really soft and the white cloudy omlette of murgh reshmi kebab, the Flavours of salt and pepper Mushroom. Everything was perfect and we are already full with the starters.
Moving to the main course ordered for some butter naans, kulcha, rotis with some curries and the really have a decent menu for main course, the curries were really good and complimented the kulchas and naans.
Also ordered the kheema pulav and baked basket biryani and loved the perfect spices of kheema pulav, baked basket pulav is something like dum Biryani well a little more spices can add a flavor to this.
Moving to the desserts order their caramel pudding and sizzling brownie, the brownie was served on leaves to prevent the burning of brownie but the leaves are burning and little pieces of leaves are coming in between which spoiled the original taste of brownie. A little improvement in this is required.
Overall a perfect place to hangout with your gang. Well need to try the buffet maybe on my next visit.",4,"2019-04-21 12:09:11",34,107,40
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","29027266","One of the best fine dining restaurant in Hyderabad . Superb ambiance and great service. I personally loved the place and the way they treat .
Tried spring roll, Tempura squid ,Drums of heaven and fish nam prik pao. Fish tasted awesome. Overall starters were great and you will not be disappointed.
Coming to main course ,tried mixed veg pulao and Dak bungalow chicken. Pulao could have been better. One more problem is you need to pay for raita or gravy to go with pulao.
Overall one will enjoy the ambiance and food. Better to have a reservation during weekends.
Ambiance--5/5
Taste--4/5
Quality and Quantity --4/5
Service--5/5
Presentation--4/5",4,"2019-05-18 19:14:46",42,616,10
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","2505892","Food is great here. Surprisingly even veg food was good. we ordered variety of veg and non veg starters and food was simply awesome. Their staff is very coordial too. Live music and the goa feel adds to lot of fun. I believe the photographs talks itself for amazing ambience they have to offer. ",5,"2019-05-18 15:34:27",9,4,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","109046150","Great ambiance, its a theme from Goa but I'd say its better than Goa itself.
The food was amazing, the service was great, and everything was organized.
My favorite dish out of all would be their pasta.
Would definitely love to visit again.",5,"2019-05-18 03:04:38",3,0,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","37981430","Goan themed restaurant with great picturesque view and vastly spread. Great place to chill all around the day. The price is a bit on the higher side.
Ordered Zafrani Paneer tikka , amritsari fish tikka and butter garlic prawns for starters. Fish tikka was okayish, paneer nice and the prawns were delicious.
Tried thai green chicken curry with Jasmine rice for main course along with butter/garlic naan, daal tadka and paneer butter masala. Loved the thao curry.
They offer multiple options in cocktails and mocktails, however the prices are a bit high on the pocket. Had the best long island ice tea till date.
All in all a great experience. ",4,"2019-05-16 15:04:05",12,7,6
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","64497548","I have been there with my family. Mainly the ambiance and appetizers are just amazing.
Another main asset of the restaurant is the way there are presenting the food.",5,"2019-05-16 12:41:27",1,0,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","2808962","Excellent ambience, great food and service... There starters, desserts and mocktails are absolutely delicious. The main course is above average. That's what makes this place a 5 star fine dining restaurant. They have different sections both open and covered and named under Goan beaches. They have a fresh catch section, from where you can choose fishes, crabs and lobsters and ask them to prepare it.",5,"2019-05-15 02:15:25",14,5,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","32728257","Goan food at its best! This place is as good as it's sister outlet in Goa. Mimicking the Goan ambience, this place is breezy and beautiful for an evening dining experience.
The food had great flavours, brilliantly cooked juicy prawns and the coconut sambol like side just tingle your taste buds. The southern fish fry and masala fried prawns are a delight! Great lighting and courteous staff.
Tried the south indian fish curry and rice. Probably not the best I've had, but all the other dishes made up for this.
Must try: masala fried prawns, kadhai jhinga, mutton xacuti, pinwheel delight (mushrooms)
Would give it a 4.5/5 just because of the prawns!",4,"2019-05-14 08:44:01",52,123,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","76746390","The ambience is really good. The food is good and especially the starters are delicious. Butter prawns were the best. We were given a great service by Mr Naveen. Would definitely recommend this place. ",5,"2019-05-10 18:50:57",1,0,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","31432992","One of the best places to chill in Hyderabad after a long week’s hard work. Love the place, the ambiance reminds of Goa and the food definitely yes. I love the prawns and the sea food, especially the butter friend prawns and the prawn Balchoa. The drinks added for the flavour, I would recommend for a nice evening, but check the reservations before hand, the first time I went had to wait for more than 25 mins. Service is great. Overall a 5 star rating. ",5,"2019-05-10 01:35:34",24,74,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","45940711","Good for a nice Sunday brunch. The buffet for two is 1500 INR, and worth the deal, I'd say. The ambience is also great and you do get a lot of seating options. Would recommend.",5,"2019-05-08 23:17:36",7,5,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","4167021","This place makes you feel like you are at the shore of a beautiful beach in goa, sipping on your favourite drink and just taking the whole feeling. Designed to make you feel like your on vacation, it ticks all the right boxes for a foodie like me. Different sections of the restaurants are named after various places in goa,making it a perfect place to feel like you are on a vacation. We had the potato rechado which was spicy and very flavourful.Mushroom tonak and Mix veg foogath with vegetable pulao was our main course which we enjoyed as well. It is the place if u want to try goan cuisine. ",5,"2019-05-08 18:20:34",7,18,5
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","1499213","Perfect place for corporate dine outs. Had a great time with my team dinner. Wide variety of Goan dishes and other food as well as ""beverages"". A bit expensive but OK. The private space was good at 'Margarita lounge'",5,"2019-05-08 03:28:06",13,7,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","2862990","Overpriced! Coming to the weekends they doesn't make the food tasty! Fish was not good there is no flavor at all I the food . And 3* only for the ambience",3,"2019-05-07 12:25:56",24,21,2
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","42982397","The best place in Hyderabad. Ambience is par class. Food is nice and service is always nice. I love the live music too. I love love love it. Crowd is managed well. ",5,"2019-05-05 13:19:53",4,1,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","260150","Little Goa is what this place is.
the feel itself took me to goa in a jiffy
great place to chill with friends and colleagues
the seletion of items on the menu is epic
pork beef and seafood in the same restaurant in hyderabad is wonderful
this is my go to place in hyderabad now",4,"2019-05-04 15:57:15",34,35,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","48181816","A very good to place to Dineout with friends. #feltlikeGOA. Awesome ambience with sweet live music and delicious food. #hangoutwithbesties. The location is a little bit on the outskirts but it was worth visiting this place. Staffs were very polite and friendly and provided a very good service to us. #Amustvisit",5,"2019-05-04 01:03:31",4,1,1
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","29202303","Great food and superb ambience.I must say i never tested so fresh prawns even in Goa.tom yum soup is a must try in soups.Then you have a fish to choose from which will be roasted freshly for you😊.It tinkled all our test buds.A must visit place for all food lovers not only limited to sea food.I am for sure visiting again",5,"2019-05-02 21:30:09",16,40,4
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","62439024","This is a nice place. Food and cocktails are great. On the expensive side but its worth it for the feel good factor. Great service by the team and management. ",4,"2019-05-02 19:35:40",2,6,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","110127114","We went with the team lunch it's lavish buffet at 999/- we like the sea food grilled and the staters and main course and desserts.. The staff is friendly and explained about the menu recipes thanks for the staff about suggesting the food. According to our taste. Wonderful service given by siraj, ashish, anoop and Srikanth. Thank you guys. We will vist again. We like the ambience and interior... ",5,"2019-05-02 14:59:20",1,0,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","607723","Lovely location and really a vast place. Great ambience. Friendly and courteous staff. Great sea food. Loved the crispy calamari. Decently priced. ",4,"2019-05-01 18:57:52",38,114,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","48534779","Too costly... Tastes just ok.. And the service people don't have any manners also... I have zomato gold and I went there... As we are going to get free starter... They started treating cheaply...
Warning : Never go with zomato gold they will throw cheap looks... And treat you cheaply... ",1,"2019-04-30 15:58:19",3,2,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","465773","Wonderful ambiance one of the must go places in Hyderabad....,  good food....  however reduced one star coz they have stopped their brewery and serving draught  beer... ",4,"2019-04-29 13:53:28",2,31,0
"The Fisherman's Wharf","Seafood, Goan, North Indian, Continental, Asian",1500,"12noon – 3:30pm, 4pm – 6:30pm, 7pm – 11:30pm...","Sunday Brunches, Corporate Favorites, Great Buffets, Hyderabad's Hottest, Food Hygiene Rated Restaurants in Hyderabad, Top-Rated, Gold Curated","https://www.zomato.com/hyderabad/the-fishermans-wharf-gachibowli/reviews","54372212","Ya i Started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy, yum and many pieces were given too.This hotel is famous for sea food.Thought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in India too.I felt like limited edition of varities are a available here.then my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280.This hotel gave a Goa touch they have buffet and everything and live music too.cocktails and mocktails are available too.The waiters were also dressed in the theme of beach and good place to take pictures also.
Ambience 5/5
Food 5/5
Service 5/5
Cost is resonable.",5,"2019-04-28 17:52:40",58,2003,4
